birthday,gender,age,height,sport,noc,gold,silver,bronze
2005-08-14,1,18,1.25,Cricket,PAK,0,0,0
2000-05-14,0,23,1.75,Football,IRI,0,0,0
2002-02-05,0,21,1.81,Football,KGZ,0,0,0
2004-09-01,1,19,1.55,Football,SGP,0,0,0
2008-11-28,0,14,1.75,Fencing,KUW,0,0,0
2002-07-21,1,21,1.7,Boxing,JOR,0,0,0
2001-01-20,0,22,2,Beach Volleyball,QAT,0,0,0
2005-09-26,0,18,1.73,Weightlifting,THA,0,0,0
2001-01-16,0,22,1.93,Swimming,IND,0,0,0
2001-02-02,1,22,1.71,Football,NEP,0,0,0
2003-03-03,1,20,1.72,3x3 Basketball,THA,0,0,0
2000-11-17,1,22,1.72,Sepaktakraw,LAO,0,0,1
1994-01-01,0,29,1.89,Volleyball,PAK,0,0,0
1989-12-20,0,33,1.84,Wrestling,IND,0,0,0
1996-01-26,1,27,1.63,Hockey,IND,0,0,1
2000-07-30,1,23,1.57,Football,MYA,0,0,0
1998-02-25,1,25,1.65,Rugby Sevens,THA,0,0,0
2011-03-22,1,12,1.51,Skateboarding,THA,0,0,0
1995-04-06,1,28,1.56,Artistic Gymnastics,IND,0,0,0
2004-01-03,0,19,1.75,Football,SYR,0,0,0
2000-04-18,1,23,1.62,Dragon Boat,INA,0,3,0
2001-11-06,0,21,1.67,Football,AFG,0,0,0
1999-09-30,0,24,1.75,Weightlifting,AFG,0,0,0
1997-10-13,0,25,1.9,Kurash,TJK,0,0,1
1996-12-13,0,26,1.8,Hockey,UZB,0,0,0
2004-12-21,0,18,1.74,Esports,UZB,0,0,0
2002-06-08,0,21,1.84,Football,UZB,0,0,1
2003-05-26,1,20,1.52,Table Tennis,MDV,0,0,0
2001-01-06,0,22,1.87,3x3 Basketball,TKM,0,0,0
2001-10-10,0,21,1.8,Cricket,PAK,0,0,0
2004-11-05,0,18,1.77,Shooting,KAZ,0,1,0
2007-09-29,0,16,1.72,Hockey,UZB,0,0,0
2003-12-04,0,19,1.84,Karate,TKM,0,0,0
2007-03-13,0,16,1.7,Basketball,QAT,0,0,0
1993-02-14,0,30,1.86,Basketball,UAE,0,0,0
1999-05-10,0,24,2,Basketball,QAT,0,0,0
1999-12-14,0,23,1.89,Rowing,IND,0,1,0
2002-02-10,0,21,1.79,Wrestling,IND,0,0,0
1997-05-23,0,26,1.9,Basketball,KAZ,0,0,0
1992-05-30,1,31,1.59,Kabaddi,IND,1,0,0
1997-09-21,0,26,1.8,Boxing,TJK,0,0,0
1996-11-15,1,26,1.52,Hockey,IND,0,0,1
2004-01-02,0,19,1.89,Swimming,IND,0,0,0
1998-07-15,0,25,1.8,Shooting,IRI,0,0,0
2002-04-15,1,21,1.64,Soft Tennis,IND,0,0,0
1993-08-18,1,30,1.68,Badminton,IND,0,0,0
1992-11-22,1,30,1.56,Athletics,IND,0,0,0
1985-04-30,1,38,1.79,Archery,IRI,0,0,0
1990-01-12,0,33,1.6,Esports,UZB,0,0,0
2002-10-29,0,20,1.75,Artistic Gymnastics,UZB,0,0,0
2005-05-17,1,18,1.79,Taekwondo,IRI,0,0,1
2002-12-13,0,20,1.84,Football,JPN,0,1,0
1993-05-26,0,30,1.75,Triathlon,JPN,2,0,0
2004-01-24,1,19,1.59,Dragon Boat,SGP,0,0,0
2001-03-16,1,22,1.63,Dragon Boat,SGP,0,0,0
1999-09-25,0,24,1.79,Boxing,NEP,0,0,0
2000-10-03,1,23,1.62,Shooting,NEP,0,0,0
1998-01-16,0,25,1.81,Baseball,PHI,0,0,0
2003-06-17,0,20,1.83,Badminton,SRI,0,0,0
1990-07-25,0,33,1.88,Basketball,PHI,1,0,0
1997-01-27,1,26,1.6,Dragon Boat,SGP,0,0,0
1997-03-19,1,26,1.64,Football,HKG,0,0,0
2002-09-25,0,21,1.75,Swimming,HKG,0,0,0
2006-02-26,0,17,1.86,Swimming,MAC,0,0,0
1988-11-09,1,34,1.59,Dragon Boat,MAC,0,0,0
1994-01-12,0,29,1.8,Athletics,SGP,0,0,0
1996-10-03,1,27,1.57,Dragon Boat,SGP,0,0,0
1998-01-26,0,25,1.7,Squash,MAS,1,0,1
2000-12-14,0,22,1.84,Baseball,SGP,0,0,0
1997-12-22,0,25,1.75,Dragon Boat,SGP,0,0,0
1996-08-08,0,27,1.75,Fencing,HKG,0,0,1
1996-07-01,0,27,1.68,Baseball,SGP,0,0,0
2000-10-20,1,22,1.57,Hockey,SGP,0,0,0
2000-04-03,1,23,1.63,Softball,SGP,0,0,0
2005-12-14,1,17,1.58,Rhythmic Gymnastics,MAS,0,0,0
1988-10-13,0,34,1.63,Roller Skating,SGP,0,0,0
1992-10-27,0,30,1.8,Athletics,HKG,0,0,0
1999-11-17,0,23,1.58,Artistic Gymnastics,HKG,0,0,0
1994-06-24,0,29,1.81,Badminton,HKG,0,0,0
2005-10-08,1,18,1.62,Swimming,HKG,0,0,0
1999-02-22,0,24,1.81,Cycling Track,HKG,0,0,0
1998-08-18,0,25,1.83,Table Tennis,HKG,0,0,0
1998-06-16,0,25,1.71,Roller Skating,SGP,0,0,0
1992-01-26,0,31,1.68,Esports,HKG,0,0,0
2000-06-21,1,23,1.62,Cycling Track,HKG,0,0,0
1998-04-24,1,25,1.61,Badminton,HKG,0,0,0
2000-05-16,0,23,1.81,Badminton,MAS,0,0,0
1989-09-07,1,34,1.62,Triathlon,MAC,0,0,0
2002-06-30,0,21,1.82,Football,HKG,0,0,0
1999-06-09,0,24,1.63,Fencing,MAC,0,0,0
1990-02-27,0,33,1.65,Esports,MAS,0,0,1
1998-03-31,1,25,1.58,Badminton,MAC,0,0,0
1995-05-17,1,28,1.63,Badminton,HKG,0,0,0
1997-07-25,0,26,1.75,Swimming,HKG,0,0,0
2002-11-01,1,20,1.69,3x3 Basketball,HKG,0,0,0
1993-07-11,1,30,1.55,Diving,MAS,0,1,0
1994-08-19,0,29,1.76,Baseball,HKG,0,0,0
2001-10-03,1,22,1.59,Hockey,SGP,0,0,0
1997-12-20,1,25,1.65,Football,HKG,0,0,0
1995-05-23,1,28,1.76,Volleyball,HKG,0,0,0
1995-02-14,1,28,1.83,Sailing,HKG,0,1,0
2005-03-18,0,18,1.76,Fencing,THA,0,0,0
2003-01-31,1,20,1.59,Judo,THA,0,0,0
2007-05-03,1,16,1.57,Squash,THA,0,0,0
2001-04-29,1,22,1.51,Football,VIE,0,0,0
1994-12-04,1,28,1.58,Hockey,HKG,0,0,0
1999-12-01,1,23,1.61,Football,IND,0,0,0
1990-02-02,1,33,1.7,Football,IND,0,0,0
2004-01-07,0,19,1.76,Badminton,SGP,0,0,0
1998-03-09,1,25,1.48,Football,MYA,0,0,0
1998-03-26,0,25,1.75,Wrestling,VIE,0,0,0
2001-03-16,0,22,1.83,Swimming,VIE,0,0,0
1989-11-28,0,33,1.75,Shooting,VIE,0,1,0
1979-12-01,1,43,1.62,Xiangqi,SGP,0,0,1
2000-07-14,0,23,1.8,Sepaktakraw,VIE,0,0,1
1995-09-20,0,28,1.75,Wrestling,VIE,0,0,0
1993-08-24,0,30,1.7,Table Tennis,VIE,0,0,0
2003-06-30,0,20,1.7,Esports,VIE,0,0,0
1993-01-24,0,30,1.7,Shooting,VIE,0,0,0
2001-08-21,0,22,1.72,Archery,VIE,0,0,0
2004-08-19,0,19,1.77,Football,VIE,0,0,0
2004-06-04,0,19,1.73,Esports,VIE,0,0,0
2003-05-16,0,20,1.75,Football,VIE,0,0,0
2003-01-13,0,20,1.7,Football,VIE,0,0,0
2004-11-24,0,18,1.68,Esports,VIE,0,0,0
2004-01-01,0,19,1.74,Football,VIE,0,0,0
2000-01-12,0,23,1.71,Archery,VIE,0,0,0
2000-09-24,0,23,1.7,Badminton,VIE,0,0,0
1980-01-07,0,43,1.75,Shooting,VIE,0,0,0
2003-02-01,0,20,1.83,Swimming,VIE,0,0,0
1991-09-25,0,32,1.79,Sepaktakraw,VIE,0,0,1
1992-08-16,1,31,1.6,Xiangqi,VIE,0,1,0
2003-05-31,0,20,1.77,Football,VIE,0,0,0
2003-12-01,1,19,1.8,Canoe Sprint,VIE,0,0,0
2000-07-10,0,23,1.79,Swimming,VIE,0,0,2
2003-10-21,1,19,1.69,Boxing,VIE,0,0,0
2000-10-03,1,23,1.58,Volleyball,VIE,0,0,0
1996-11-26,0,26,1.84,Esports,VIE,0,0,0
1998-03-04,1,25,1.62,Table Tennis,VIE,0,0,0
1997-01-28,1,26,1.7,Rowing,VIE,0,0,1
1997-12-31,0,25,1.86,Boxing,VIE,0,0,0
2005-08-08,0,18,1.76,Football,VIE,0,0,0
1998-04-22,0,25,1.65,Boxing,VIE,0,0,0
1994-04-11,0,29,1.7,Xiangqi,VIE,0,1,0
1997-09-27,0,26,1.72,Fencing,VIE,0,0,0
2003-10-12,0,19,1.68,Esports,VIE,0,0,0
1998-01-10,1,25,1.64,Judo,VIE,0,0,0
2002-09-07,1,21,1.58,Karate,VIE,1,0,0
1990-02-23,0,33,1.68,Chess,VIE,0,0,0
2003-06-04,0,20,1.65,Soft Tennis,VIE,0,0,0
1999-10-05,0,24,1.71,Roller Skating,VIE,0,0,0
2003-02-27,0,20,1.72,Football,VIE,0,0,0
1996-02-10,0,27,1.94,Fencing,VIE,0,0,0
2006-01-09,0,17,1.74,Swimming,VIE,0,0,0
2003-02-08,0,20,1.67,Esports,VIE,0,0,0
2003-05-04,0,20,1.73,Football,VIE,0,0,0
2004-03-20,0,19,1.76,Esports,VIE,0,0,0
2003-07-13,0,20,1.71,Football,VIE,0,0,0
1978-08-26,0,45,1.7,Xiangqi,VIE,0,1,0
2003-07-28,0,20,1.73,Football,VIE,0,0,0
1992-08-20,1,31,1.6,Judo,VIE,0,0,0
1994-05-01,1,29,1.56,Football,VIE,0,0,0
1999-01-05,1,24,1.68,Rowing,VIE,0,0,1
2001-01-09,1,22,1.67,Archery,VIE,0,0,0
1997-01-16,1,26,1.6,Athletics,VIE,0,0,0
2000-05-16,1,23,1.58,Wushu,VIE,0,0,0
1993-08-21,1,30,1.5,Breaking,VIE,0,0,0
2001-10-21,1,21,1.55,Canoe Sprint,VIE,0,0,0
2001-11-24,1,21,1.68,Athletics,VIE,0,0,0
1998-10-11,1,24,1.55,Shooting,VIE,0,0,0
1993-05-19,1,30,1.65,Athletics,VIE,0,0,0
2000-02-28,1,23,1.6,Taekwondo,VIE,0,0,0
1994-01-28,1,29,1.56,Chess,VIE,0,0,0
2001-08-27,1,22,1.76,Soft Tennis,VIE,0,0,0
2004-01-24,1,19,1.64,Ju-jitsu,VIE,0,0,0
1998-02-16,1,25,1.62,Sepaktakraw,VIE,1,0,0
1997-09-28,1,26,1.65,Wrestling,VIE,0,0,0
2001-09-03,1,22,1.6,Wrestling,VIE,0,0,0
1994-03-10,1,29,1.68,Table Tennis,VIE,0,0,0
1998-05-26,1,25,1.73,Karate,VIE,0,1,0
2002-01-06,1,21,1.6,Athletics,VIE,0,0,0
2004-12-21,1,18,1.65,Wushu,VIE,0,0,0
1999-10-03,1,24,1.65,Sepaktakraw,VIE,1,1,0
2004-04-26,1,19,1.63,Boxing,VIE,0,0,0
1995-08-15,1,28,1.55,Athletics,VIE,0,0,0
1981-12-17,1,41,1.6,Xiangqi,VIE,0,0,0
2000-10-20,1,22,1.57,Karate,VIE,1,0,0
2001-01-20,1,22,1.55,Esports,VIE,0,0,0
1994-04-04,1,29,1.68,Boxing,VIE,0,0,0
1976-06-17,1,47,1.56,Chess,VIE,0,0,0
2001-09-25,1,22,1.62,Football,VIE,0,0,0
2001-02-20,1,22,1.68,Archery,VIE,0,0,0
1998-12-21,1,24,1.65,Shooting,VIE,0,0,0
1993-03-06,1,30,1.68,Cycling Road,VIE,0,0,0
1993-10-23,1,29,1.6,Cycling Road,VIE,0,0,0
2002-05-05,1,21,1.72,Athletics,VIE,0,0,0
1984-08-12,1,39,1.6,Shooting,VIE,0,0,0
1997-03-15,1,26,1.65,Cycling Road,VIE,0,0,0
1998-05-23,1,25,1.64,Wushu,VIE,0,0,1
1997-05-09,1,26,1.8,Volleyball,VIE,0,0,0
1993-12-13,1,29,1.59,Football,VIE,0,0,0
1983-06-28,1,40,1.62,Shooting,VIE,0,0,0
2000-02-10,1,23,1.63,Football,VIE,0,0,0
1997-11-18,1,25,1.55,Wrestling,VIE,0,0,0
1996-11-04,1,26,1.65,Sepaktakraw,VIE,1,1,0
2009-09-19,1,14,1.58,Swimming,VIE,0,0,0
2000-04-12,1,23,1.61,Table Tennis,VIE,0,0,0
1997-11-20,1,25,1.63,Badminton,VIE,0,0,0
2004-07-15,1,19,1.55,Shooting,VIE,0,0,0
1990-04-05,0,33,1.86,Fencing,VIE,0,0,0
1998-02-22,0,25,1.65,Weightlifting,VIE,0,0,0
2000-02-27,0,23,1.69,Athletics,VIE,0,0,0
2001-10-29,0,21,1.7,Shooting,VIE,0,0,0
1996-04-16,0,27,1.76,Archery,VIE,0,0,0
1996-10-02,0,27,1.69,Boxing,VIE,0,0,0
1994-10-01,0,29,1.8,Rowing,VIE,0,0,0
1998-02-08,0,25,1.8,Fencing,VIE,0,0,0
2001-04-22,0,22,1.86,Rowing,VIE,0,0,0
2002-05-28,0,21,1.6,Artistic Gymnastics,VIE,0,1,0
2000-09-25,0,23,1.76,Sepaktakraw,VIE,0,0,0
2001-02-27,0,22,1.75,Tennis,VIE,0,0,0
1997-08-23,0,26,1.81,Fencing,VIE,0,0,0
1993-11-30,0,29,1.7,Wushu,VIE,0,0,0
1994-08-01,0,29,1.7,Roller Skating,VIE,0,0,0
1993-05-08,0,30,1.74,Fencing,VIE,0,0,0
2000-04-12,0,23,1.78,Football,VIE,0,0,0
2006-06-26,1,17,1.7,Football,CAM,0,0,0
2002-01-07,1,21,1.75,Football,CAM,0,0,0
2002-05-20,0,21,1.75,Sailing,CAM,0,0,0
1998-10-21,0,24,1.8,Rowing,VIE,0,0,0
1996-01-06,0,27,1.95,Rowing,CHN,1,0,0
2002-01-05,1,21,1.5,Canoe Slalom,THA,0,0,0
2004-07-22,1,19,1.61,Karate,MAS,0,1,0
1990-09-10,0,33,1.8,Volleyball,AFG,0,0,0
1992-12-26,0,30,1.76,Cricket,HKG,0,0,0
2006-08-14,0,17,1.6,Football,AFG,0,0,0
1992-09-02,1,31,1.63,Fencing,PHI,0,0,0
2002-12-07,0,20,1.69,Esports,MAS,0,1,0
1996-09-12,0,27,1.77,Wushu,INA,0,0,0
1998-07-12,1,25,1.64,Badminton,JPN,0,0,1
2000-09-18,0,23,1.94,Rowing,CHN,1,0,0
2000-04-04,0,23,1.81,Rowing,PHI,0,0,0
1996-11-13,1,26,1.79,Volleyball,KAZ,0,0,0
2010-01-05,1,13,1.7,Hockey,KAZ,0,0,0
1996-07-19,0,27,1.69,Hockey,MAS,0,0,0
1999-09-16,1,24,1.63,Cricket,MAS,0,0,0
1996-06-14,1,27,1.65,Boxing,IND,0,0,1
2006-03-11,1,17,1.73,Swimming,KGZ,0,0,0
2006-04-03,0,17,1.65,Shooting,UZB,0,0,0
2001-01-15,1,22,1.85,Volleyball,KAZ,0,0,0
2002-07-20,1,21,1.81,Fencing,KAZ,0,0,0
2001-11-28,0,21,1.75,Esports,LAO,0,0,0
1997-09-03,1,26,1.59,Water Polo,THA,0,0,0
1994-11-16,1,28,1.55,Water Polo,THA,0,0,0
1992-04-17,0,31,2.02,Volleyball,THA,0,0,0
1987-01-24,1,36,1.56,Table Tennis,MDV,0,0,0
2003-11-04,0,19,1.69,Canoe Sprint,IND,0,0,0
1994-10-01,1,29,1.5,Bridge,INA,0,0,0
1996-06-20,1,27,1.49,Taekwondo,PHI,0,0,0
2002-05-08,0,21,1.83,3x3 Basketball,MAC,0,0,0
2000-04-11,1,23,1.64,Swimming,HKG,0,0,0
1997-12-05,1,25,1.63,Fencing,BAN,0,0,0
2004-09-03,0,19,1.7,Cycling Track,IND,0,0,0
1996-09-05,1,27,1.77,Volleyball,IND,0,0,0
1995-07-09,1,28,1.52,Hockey,IND,0,0,1
2006-11-24,1,16,1.63,Archery,BAN,0,0,0
1993-08-15,1,30,1.65,Judo,KAZ,0,0,0
2000-12-23,0,22,1.76,Boxing,IND,0,0,0
1994-10-08,0,29,1.82,Rowing,JPN,0,0,0
2002-12-07,1,20,1.66,Sailing,JPN,0,0,1
2002-02-21,0,21,1.8,Football,JPN,0,1,0
2000-09-04,1,23,1.8,Volleyball,JPN,0,1,0
1994-08-30,0,29,1.8,Badminton,JPN,0,0,1
1998-03-31,0,25,1.81,Water Polo,JPN,1,0,0
1998-07-27,0,25,1.99,Basketball,JPN,0,0,0
2000-04-19,1,23,1.55,Water Polo,JPN,0,1,0
2003-03-04,0,20,1.93,Volleyball,JPN,0,0,1
2006-12-15,0,16,1.8,Chess,HKG,0,0,0
1997-08-12,0,26,1.76,Kabaddi,IND,1,0,0
2002-08-16,1,21,1.57,Hockey,SGP,0,0,0
1998-04-23,0,25,1.76,Water Polo,JPN,1,0,0
2003-01-20,0,20,1.82,Baseball,THA,0,0,0
2000-02-14,1,23,1.83,Athletics,CHN,0,0,1
1996-09-22,1,27,1.7,Sport Climbing,CHN,1,0,0
2004-06-09,0,19,1.8,Swimming,CHN,0,1,0
1994-08-02,0,29,1.75,Cycling Road,CHN,0,0,0
2000-04-27,0,23,1.75,Hockey,JPN,0,1,0
2000-11-03,1,22,1.56,Taekwondo,JPN,0,1,0
1994-09-27,0,29,1.68,Cycling Track,THA,0,0,0
2007-05-04,0,16,1.6,Swimming,MDV,0,0,0
2007-06-25,1,16,1.64,Athletics,MDV,0,0,0
2006-02-28,0,17,1.68,Athletics,MDV,0,0,0
1998-12-05,0,24,1.95,Volleyball,PHI,0,0,0
2007-04-18,0,16,1.66,Roller Skating,THA,0,0,0
2000-05-20,1,23,1.7,Archery,JPN,0,1,0
1996-01-24,0,27,1.74,Athletics,JPN,0,0,0
2002-05-13,0,21,1.72,Athletics,CAM,0,0,0
2004-05-13,0,19,1.73,Chess,KAZ,0,0,0
1994-12-26,0,28,1.7,Rugby Sevens,JPN,0,0,1
2004-11-20,1,18,1.65,Sport Climbing,KOR,0,0,1
2000-02-04,0,23,1.86,Athletics,THA,0,0,0
2005-02-26,1,18,1.6,Basketball,PHI,0,0,0
1998-02-11,1,25,1.81,Water Polo,CHN,1,0,0
1999-06-01,0,24,1.64,Wushu,VIE,0,0,0
1992-11-27,0,30,1.78,Sepaktakraw,THA,1,0,0
2001-05-15,1,22,1.72,Athletics,THA,0,0,0
2003-11-30,1,19,1.57,Hockey,THA,0,0,0
1990-09-29,1,33,1.61,Football,SGP,0,0,0
1999-02-12,0,24,1.82,Basketball,INA,0,0,0
1991-03-21,0,32,1.86,Athletics,AFG,0,0,0
1986-09-01,0,37,1.72,Boxing,AFG,0,0,0
2001-07-27,1,22,1.68,Kabaddi,THA,0,0,0
1999-11-13,0,23,1.73,Esports,THA,0,0,0
1993-03-20,1,30,1.64,Dragon Boat,THA,0,0,1
1993-05-13,0,30,1.7,Esports,PHI,0,0,0
1996-12-12,1,26,1.73,Football,UZB,0,0,0
2006-01-16,1,17,1.71,Football,UZB,0,0,0
2000-01-01,1,23,1.71,Rowing,IRI,0,2,0
1992-01-22,0,31,1.76,Shooting,IRI,0,0,0
1997-07-22,0,26,1.73,Ju-jitsu,KAZ,0,0,0
2000-09-18,1,23,1.75,Sailing,HKG,0,1,0
2002-03-23,1,21,1.67,Athletics,UZB,0,0,0
2002-01-10,0,21,1.83,Cycling Track,KAZ,0,0,0
2005-11-30,0,17,1.79,Football,BAN,0,0,0
1999-04-15,1,24,1.6,Water Polo,KAZ,0,0,1
2003-08-16,0,20,1.8,Hockey,BAN,0,0,0
2007-03-17,0,16,1.81,Athletics,THA,0,0,0
2002-05-18,0,21,1.65,Kabaddi,THA,0,0,0
2004-01-23,0,19,1.76,Table Tennis,THA,0,0,0
2004-06-27,1,19,1.63,Football,THA,0,0,0
1994-02-03,1,29,1.85,Volleyball,THA,0,0,1
2001-10-29,0,21,1.7,Football,INA,0,0,0
2005-01-14,0,18,1.63,Soft Tennis,PHI,0,0,0
2006-09-16,0,17,1.64,Soft Tennis,PHI,0,0,0
1997-08-10,1,26,1.55,Breaking,THA,0,0,0
2001-08-20,1,22,1.8,Rowing,THA,0,0,0
1989-12-08,1,33,1.59,Cycling Mountain Bike,THA,0,0,0
2003-10-02,0,20,1.71,Cricket,THA,0,0,0
2004-07-03,1,19,1.53,Football,SGP,0,0,0
2001-10-15,1,21,1.59,Football,SGP,0,0,0
2002-01-16,1,21,1.6,Archery,MAS,0,0,0
2005-09-11,1,18,1.64,Cricket,MAS,0,0,0
1998-07-26,1,25,1.59,Football,SGP,0,0,0
1999-03-04,1,24,1.56,Football,SGP,0,0,0
2006-07-24,1,17,1.6,Football,SGP,0,0,0
2001-12-20,1,21,1.54,Football,SGP,0,0,0
2002-03-11,1,21,1.58,Football,SGP,0,0,0
1996-07-14,1,27,1.75,Dragon Boat,INA,0,3,0
1990-04-19,1,33,1.9,Basketball,KAZ,0,0,0
1995-10-13,0,27,1.68,Wrestling,TKM,0,0,0
1999-11-12,0,23,1.76,Judo,UZB,0,1,0
2002-03-30,0,21,1.87,Football,KGZ,0,0,0
1994-02-15,1,29,1.65,Kurash,KAZ,0,0,0
2002-03-01,0,21,1.74,Karate,KGZ,0,0,0
2004-04-01,0,19,1.9,Football,KGZ,0,0,0
2003-11-19,0,19,1.78,Karate,KGZ,0,0,1
2000-08-08,1,23,1.64,Weightlifting,KAZ,0,0,0
2000-07-17,0,23,2.02,Volleyball,KAZ,0,0,0
2003-01-27,0,20,1.7,Football,KGZ,0,0,0
1997-05-26,0,26,1.89,Fencing,UZB,0,0,0
1999-04-07,0,24,1.78,Rowing,UZB,0,1,1
1990-01-23,1,33,1.69,Rugby Sevens,KAZ,0,0,0
2001-11-11,1,21,1.53,Ju-jitsu,UZB,0,0,0
1991-12-04,0,31,1.79,Canoe Sprint,TJK,0,0,0
2002-03-25,0,21,1.69,Boxing,TKM,0,0,1
1992-10-14,0,30,1.78,Ju-jitsu,KAZ,0,0,0
1999-11-10,1,23,1.65,Rowing,INA,0,0,0
1991-11-24,0,31,1.83,Weightlifting,UZB,0,0,1
2004-09-13,1,19,1.57,Archery,MAS,0,0,0
1995-03-06,1,28,1.55,Hockey,SGP,0,0,0
2004-07-22,0,19,1.92,Football,KGZ,0,0,0
1989-01-29,1,34,1.6,Softball,THA,0,0,0
1997-12-04,0,25,1.7,Esports,MDV,0,0,0
2006-07-02,1,17,1.65,Football,CAM,0,0,0
2005-06-01,1,18,1.68,Sport Climbing,MGL,0,0,0
1987-07-26,0,36,1.78,Go,MGL,0,0,0
1999-10-25,0,23,1.72,Esports,MGL,0,0,0
1991-09-25,0,32,1.77,Shooting,MGL,0,0,0
1996-03-26,0,27,1.76,Athletics,MAS,0,0,0
2000-03-25,0,23,1.77,Dragon Boat,PRK,0,0,0
1997-07-07,1,26,1.64,Dragon Boat,PRK,0,0,0
1998-02-28,0,25,1.75,Boxing,PRK,0,0,0
1996-02-29,0,27,1.72,Cycling Track,JPN,1,0,0
2001-11-07,0,21,1.85,Football,JPN,0,1,0
2002-11-13,1,20,1.7,Handball,UZB,0,0,0
1995-11-17,0,27,1.88,Athletics,PHI,1,0,0
1992-04-20,0,31,1.6,Rowing,UZB,0,0,0
2001-10-01,0,22,1.79,Hockey,UZB,0,0,0
2006-11-03,1,16,1.65,Football,PHI,0,0,0
1996-03-19,1,27,1.65,Fencing,MGL,0,0,0
1988-08-31,1,35,1.58,Kurash,MGL,0,0,0
1990-05-06,1,33,1.52,Ju-jitsu,PHI,1,0,0
2000-10-25,1,22,1.68,Archery,INA,0,0,0
2006-10-30,1,16,1.58,Skateboarding,JPN,0,0,0
1993-07-20,0,30,1.64,Triathlon,JPN,0,1,0
1999-10-21,1,23,1.7,Athletics,JPN,0,0,0
1993-03-17,0,30,1.72,Athletics,MGL,0,0,0
2003-04-15,0,20,1.88,Fencing,JOR,0,0,0
2003-06-03,0,20,1.82,Basketball,MGL,0,0,0
2001-07-15,0,22,1.77,Football,UZB,0,0,1
2000-07-08,1,23,1.64,Judo,TJK,0,0,0
2001-11-09,1,21,1.68,Breaking,TJK,0,0,0
1997-03-13,1,26,1.65,Athletics,BRN,0,0,1
1999-10-18,0,23,1.96,Judo,MGL,0,0,1
1993-06-01,1,30,1.52,Judo,THA,0,0,0
1996-01-03,0,27,1.96,Basketball,PHI,1,0,0
2003-04-28,0,20,1.74,Swimming,JPN,0,0,1
1998-06-03,1,25,1.78,Volleyball,JPN,0,1,0
2003-03-17,0,20,1.78,Water Polo,JPN,1,0,0
1991-05-15,0,32,1.75,Athletics,QAT,0,0,0
1995-06-08,0,28,1.81,Athletics,JPN,0,0,0
1999-03-21,0,24,1.73,Dragon Boat,KOR,0,0,0
1996-08-01,1,27,1.74,Water Polo,KOR,0,0,0
1960-08-03,1,63,1.62,Bridge,KOR,0,0,0
1989-10-16,1,33,1.58,Wrestling,KOR,0,0,0
1997-09-18,0,26,1.82,Cycling Track,KOR,0,0,0
1981-08-15,0,42,1.82,Archery,KOR,1,0,0
2006-06-12,0,17,1.73,Table Tennis,KOR,0,1,0
1997-02-10,0,26,1.67,Weightlifting,PRK,0,0,1
2002-08-02,0,21,1.75,Marathon Swimming,SGP,0,0,0
1996-09-30,0,27,1.92,Fencing,KOR,2,0,0
2007-03-15,1,16,1.59,Artistic Gymnastics,KOR,0,0,0
2002-06-04,1,21,1.7,Athletics,KOR,0,0,0
1996-12-09,1,26,1.68,Dragon Boat,PRK,0,0,0
1995-07-12,1,28,1.52,Kurash,KOR,0,0,0
1990-08-04,1,33,1.65,Boxing,KOR,0,0,0
1989-02-11,1,34,1.66,Archery,KOR,0,0,1
1998-06-11,1,25,1.61,Go,KOR,0,1,0
1993-05-08,0,30,1.7,Hockey,JPN,0,1,0
1995-10-18,1,27,1.75,Swimming,JPN,0,0,0
2002-07-11,1,21,1.71,Football,JPN,1,0,0
1998-08-07,1,25,1.73,Handball,JPN,1,0,0
2000-04-26,1,23,1.58,Athletics,JPN,0,0,0
1996-10-02,1,27,1.69,Badminton,JPN,0,0,2
1994-08-17,1,29,1.66,Cycling Track,JPN,0,0,1
2000-05-28,1,23,1.64,Rugby Sevens,JPN,0,1,0
2004-11-14,1,18,1.65,Triathlon,MGL,0,0,0
1997-06-26,0,26,1.6,Table Tennis,JPN,0,0,0
1989-03-12,1,34,1.64,Hockey,JPN,0,0,0
2003-10-17,1,19,1.72,Taekwondo,TJK,0,0,0
2006-06-05,1,17,1.58,Canoe Sprint,IND,0,0,0
1988-03-02,1,35,1.54,Sepaktakraw,IND,0,0,1
2001-06-06,0,22,1.76,Judo,JPN,1,0,1
1999-11-05,1,23,1.73,Softball,PHI,0,0,0
2001-08-16,0,22,1.8,Dragon Boat,CAM,0,0,0
2000-05-24,1,23,1.67,Handball,JPN,1,0,0
1995-12-02,0,27,1.7,Sailing,JPN,1,0,0
2006-03-11,1,17,1.64,Taekwondo,JPN,0,0,0
1995-10-06,1,28,1.6,Tennis,JPN,0,0,0
2005-05-28,1,18,1.46,Artistic Gymnastics,JPN,0,1,0
1990-03-11,0,33,1.83,Water Polo,JPN,1,0,0
1998-07-03,1,25,1.61,Canoe Slalom,JPN,0,0,1
1995-12-21,0,27,1.79,Boxing,JPN,1,0,0
2001-05-04,1,22,1.75,Wrestling,UZB,0,0,0
1999-02-07,1,24,1.82,Basketball,JPN,0,1,0
2001-04-21,0,22,1.74,Football,JPN,0,1,0
1999-05-26,0,24,1.87,Rugby Sevens,JPN,0,0,1
2000-11-19,0,22,1.83,Wrestling,JPN,0,0,0
2001-03-06,0,22,1.65,Artistic Gymnastics,IRI,0,1,0
1996-03-01,1,27,1.66,Handball,NEP,0,0,0
